                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    142,                0.48745,                0.39492,                0.92493,                0.82312,                0.81341,                 0.8858,                0.76648,                0.55348,                0.54106,                0.92923,              0.0080059,              0.0080059,              0.0080059
                    143,                0.48601,                0.39146,                0.91999,                0.81123,                0.84079,                0.89004,                0.77262,                0.54986,                0.54901,                0.92577,              0.0079917,              0.0079917,              0.0079917
                    144,                 0.4906,                0.38683,                0.92799,                0.80751,                0.82669,                0.88707,                0.77071,                0.55356,                0.56606,                 0.9296,              0.0079776,              0.0079776,              0.0079776
                    145,                0.48327,                0.39361,                0.91994,                 0.8006,                0.83163,                0.89216,                0.77775,                0.55171,                 0.5583,                0.92799,              0.0079634,              0.0079634,              0.0079634
                    146,                 0.4795,                0.39288,                0.92996,                0.84633,                0.78321,                0.89038,                0.77656,                0.55347,                0.55772,                0.93459,              0.0079493,              0.0079493,              0.0079493
                    147,                0.49443,                0.39114,                0.93049,                0.83017,                 0.8285,                0.88869,                0.77308,                0.55493,                0.56107,                0.93458,              0.0079351,              0.0079351,              0.0079351
                    148,                0.48609,                0.39178,                0.92846,                0.80464,                0.83998,                 0.8841,                0.77131,                0.55212,                0.57827,                0.93737,               0.007921,               0.007921,               0.007921
                    149,                0.49249,                0.37686,                0.93196,                0.82391,                0.80072,                0.88235,                0.77223,                0.55231,                0.58152,                0.93374,              0.0079069,              0.0079069,              0.0079069
                    150,                0.48529,                0.38746,                0.92741,                0.82102,                0.81164,                0.88055,                0.76903,                0.54988,                0.56642,                 0.9317,              0.0078927,              0.0078927,              0.0078927
                    151,                0.48821,                0.38406,                0.92936,                 0.8153,                0.83937,                0.89152,                0.77607,                0.54491,                0.53845,                0.92796,              0.0078786,              0.0078786,              0.0078786
                    152,                0.48651,                0.38648,                0.93011,                0.82638,                  0.822,                0.88767,                0.77504,                0.54903,                0.55046,                0.93227,              0.0078644,              0.0078644,              0.0078644
